Fecha,Signo,Cantidad_USD,NAV,Cambio_%,AUM
2005-08-24,Salida,-369861950.0,38.5,-0.596736,19242503650.0
2005-08-25,Salida,-356105482.5,38.6,0.266456,18771571164.0
2005-08-26,Entrada,77200940.0,38.43,-0.450072,18898790112.0
2005-08-29,Salida,0.0,38.74,0.811804,18813731904.0
2005-08-30,Entrada,116216070.0,38.6,-0.368443,19082678694.0
2005-08-31,Salida,0.0,38.99,1.019744,19012369896.0
2005-09-01,Entrada,233937240.0,38.88,-0.282537,19440184644.0
2005-09-02,Salida,0.0,38.78,-0.262376,19385258868.0
2005-09-05,Salida,0.0,38.78,0.0,19385258868.0
2005-09-06,Entrada,246236299.5,39.37,1.532672,19580632981.5
2005-09-07,Salida,-204732840.0,39.43,0.155619,19676007075.0
2005-09-08,Entrada,47319564.0,39.38,-0.143966,19753946321.5
2005-09-09,Salida,0.0,39.63,0.633631,19725507390.0
2005-09-12,Entrada,148596375.0,39.73,0.270178,19999090790.0
2005-09-13,Entrada,230450008.0,39.61,-0.299727,20283573980.0
2005-09-14,Salida,-423866269.0,39.18,-1.104417,19798912266.0
2005-09-15,Entrada,45052595.5,39.15,-0.06846,19625302361.5
2005-09-16,Entrada,516771420.0,39.42,0.684022,20128638302.5
2005-09-19,Entrada,78834280.0,39.09,-0.838189,20345156811.0
2005-09-20,Salida,-144620975.0,38.89,-0.495667,20030005037.5
2005-09-21,Salida,-420044508.0,38.49,-1.036484,19510678466.5
2005-09-22,Entrada,269429230.0,38.63,0.352742,19577882548.5
2005-09-23,Salida,-169952904.0,38.73,0.279555,19476989055.0
2005-09-26,Salida,-23240184.0,38.76,0.069216,19508197786.0
2005-09-27,Entrada,69768810.0,38.66,-0.256112,19591469452.5
2005-09-28,Salida,0.0,38.66,-0.002199,19541293431.0
2005-09-29,Salida,-421397597.0,39.18,1.345358,19119466201.5
2005-09-30,Entrada,76401877.5,39.47,0.737102,19453093425.0
2005-10-03,Salida,0.0,39.57,0.24381,19596482625.0
2005-10-04,Salida,-318502114.0,39.32,-0.62643,19325758706.0
2005-10-05,Salida,-147441112.5,38.73,-1.505813,19057255261.0
2005-10-06,Salida,-9681395.0,38.27,-1.182371,18760607231.0
2005-10-07,Salida,0.0,38.34,0.191415,18538787265.0
2005-10-10,Salida,0.0,38.12,-0.575886,18574273227.5
2005-10-11,Salida,-280183102.5,37.93,-0.496876,18187123565.0
2005-10-12,Entrada,113792220.0,37.48,-1.175564,18210548274.0
2005-10-13,Salida,-599757440.0,37.79,0.826601,17396714244.0
2005-10-14,Salida,-130391680.5,38.05,0.682027,17410123948.5
2005-10-17,Entrada,123670495.0,38.19,0.359635,17652536194.0
2005-10-18,Entrada,769514596.5,37.91,-0.737798,18485535505.5
2005-10-19,Entrada,265352850.0,38.67,2.022209,18614502427.5
2005-10-20,Entrada,174033540.0,38.33,-0.892173,19164960166.0
2005-10-21,Entrada,86240430.0,38.56,0.610816,19080216024.0
2005-10-24,Entrada,345140640.0,39.19,1.627069,19541901600.0
2005-10-25,Entrada,166560262.5,39.07,-0.304027,20026422150.0
2005-10-26,Salida,-187543200.0,38.81,-0.669235,19777993300.0
2005-10-27,Entrada,151359078.0,38.03,-2.01314,19796991202.0
2005-10-28,Salida,-171129240.0,38.37,0.89201,19227320832.0
2005-10-31,Entrada,168818936.0,38.91,1.41295,19567649400.0
2005-11-01,Entrada,245133378.0,38.85,-0.16623,20089263978.0
2005-11-02,Entrada,7769076.0,39.36,1.314674,20063638770.0
2005-11-03,Salida,-194812546.5,39.91,1.410888,20132597608.5
2005-11-04,Salida,-47893608.0,40.12,0.514891,20368752369.0
2005-11-07,Entrada,118344678.0,40.15,0.074383,20591973972.0
2005-11-08,Salida,-610229536.0,40.13,-0.053628,19997061308.0
2005-11-09,Entrada,260813475.0,40.17,0.115065,20247150690.0
2005-11-10,Entrada,218933694.0,40.68,1.272251,20489381766.0
2005-11-11,Salida,-14238840.0,40.74,0.146206,20735819280.0
2005-11-14,Entrada,38704786.0,40.71,-0.089613,20804841022.0
2005-11-15,Entrada,40705370.0,40.53,-0.429698,20826902560.5
2005-11-16,Salida,-312084542.0,40.71,0.434636,20425325317.0
2005-11-17,Salida,-44777282.0,41.32,1.507961,20469323867.0
2005-11-18,Entrada,185942070.0,41.41,0.20554,20963935381.0
2005-11-21,Salida,-10351347.5,41.56,0.377077,20996673269.0
2005-11-22,Salida,-45717672.0,41.76,0.468101,21030129120.0
2005-11-23,Salida,-139882834.5,41.82,0.154277,20988688585.5
2005-11-24,Salida,0.0,41.82,0.0,20988688585.5
2005-11-25,Salida,-25092294.0,41.93,0.250595,20995977004.5
2005-11-28,Salida,-146738515.0,41.51,-0.979027,20901853329.5
2005-11-29,Entrada,20757415.0,41.33,-0.442252,20717975911.5
2005-11-30,Salida,-115727444.0,41.23,-0.255182,20510622887.5
2005-12-01,Salida,0.0,42.01,1.891512,20458283400.0
2005-12-02,Entrada,42005550.0,42.12,0.282058,20887259737.5
2005-12-05,Entrada,238000769.5,41.78,-0.82523,21184174687.0
2005-12-06,Salida,-175460922.0,41.94,0.386845,20833895667.0
2005-12-07,Salida,-157267575.0,41.83,-0.251729,20757222999.0
2005-12-08,Entrada,125497350.0,41.55,-0.673401,20830468477.5
2005-12-09,Salida,-295010325.0,41.72,0.415396,20395185637.5
2005-12-12,Entrada,35464847.5,41.86,0.336143,20515371195.0
2005-12-13,Salida,-75354480.0,42.05,0.43551,20508977640.0
2005-12-14,Entrada,195513528.0,41.88,-0.397684,20793809736.0
2005-12-15,Salida,-850137813.0,41.96,0.186873,19860978217.5
2005-12-16,Entrada,704877096.0,41.54,-1.004362,20602970118.5
2005-12-19,Entrada,257520534.0,40.94,-1.441536,20653562182.5
2005-12-20,Entrada,28655774.0,40.95,0.041845,20384489519.0
2005-12-21,Salida,0.0,41.09,0.332251,20393019402.5
2005-12-22,Salida,0.0,41.4,0.762205,20460775459.0
2005-12-23,Entrada,194595087.0,41.39,-0.025843,20811323506.5
2005-12-26,Salida,0.0,41.39,0.0,20811323506.5
2005-12-27,Entrada,252494311.0,41.03,-0.866799,21058439462.5
2005-12-28,Salida,-6155058.0,41.0,-0.076693,20869749992.0
2005-12-29,Salida,0.0,40.71,-0.704815,20853744350.0
2005-12-30,Salida,-270743179.0,40.46,-0.614173,20436020857.0
2006-01-02,Salida,0.0,40.46,0.0,20436020857.0
2006-01-03,Salida,-198269729.0,41.32,2.107075,20112238530.5
2006-01-04,Entrada,80565810.0,41.71,0.945788,20616584200.0
2006-01-05,Entrada,22938608.0,41.94,0.557442,20834512048.0
2006-01-06,Entrada,381645355.0,42.67,1.740359,21332297782.5
2006-01-09,Salida,-128006820.0,42.84,0.396541,21575549511.0
2006-01-10,Salida,-610443495.0,42.89,0.121831,21050661996.0
2006-01-11,Salida,-368856838.0,43.24,0.815848,20707451324.0
2006-01-12,Salida,-291871687.5,42.97,-0.619677,20584521012.5
2006-01-13,Salida,-107430750.0,42.96,-0.033417,20349532665.0
2006-01-16,Salida,0.0,42.96,0.0,20349532665.0
2006-01-17,Entrada,305001374.0,42.7,-0.596653,20647733861.0
2006-01-18,Entrada,40566548.5,42.22,-1.139067,20565105008.0
2006-01-19,Entrada,232183765.0,42.54,0.773915,20563038533.0
2006-01-20,Salida,0.0,41.23,-3.094969,20722178974.0
2006-01-23,Entrada,570970128.0,41.22,-0.006404,20651804016.0
2006-01-24,Entrada,47406036.0,41.47,0.59118,20697887544.0
2006-01-25,Salida,-159645409.0,41.24,-0.542705,20660603905.0
2006-01-26,Entrada,325806270.0,41.57,0.80383,20874283995.0
2006-01-27,Entrada,305560153.5,42.08,1.218753,21347637935.0
2006-01-30,Salida,0.0,42.14,0.139165,21607812980.0
2006-01-31,Entrada,105345100.0,42.07,-0.157055,21743228640.0
2006-02-01,Salida,0.0,42.13,0.131917,21709079760.0
2006-02-02,Salida,-151658496.0,41.46,-1.590938,21586059264.0
2006-02-03,Salida,-437372827.0,40.94,-1.241041,20805265709.0
2006-02-06,Salida,-284551348.0,40.77,-0.418854,20262512536.0
2006-02-07,Salida,-128429122.5,40.63,-0.342742,20049213012.5
2006-02-08,Entrada,93452243.0,41.09,1.126961,20073948110.5
2006-02-09,Salida,0.0,40.69,-0.976969,20300173605.5
2006-02-10,Salida,-410947588.0,40.93,0.583442,19690899526.0
2006-02-13,Salida,-122775810.0,40.48,-1.076108,19683008606.5
2006-02-14,Salida,-8096974.0,40.88,0.98049,19463101252.5
2006-02-15,Salida,-83807731.0,41.17,0.703124,19570127234.0
2006-02-16,Salida,-154384762.5,41.55,0.922654,19553344786.5
2006-02-17,Salida,-243062352.0,41.22,-0.79347,19490692192.0
2006-02-20,Salida,0.0,41.22,0.0,19490692192.0
2006-02-21,Entrada,498755224.0,40.74,-1.167386,19834794528.0
2006-02-22,Salida,-160916087.5,41.28,1.330887,19442329812.5
2006-02-23,Salida,0.0,41.15,-0.312254,19701085217.5
2006-02-24,Salida,0.0,41.25,0.251218,19639567692.5
2006-02-27,Salida,-2062745.5,41.73,1.141391,19686843052.0
2006-02-28,Entrada,179420897.0,41.11,-1.479061,20090967885.0
2006-03-01,Salida,-98660736.0,41.7,1.435732,19695149424.0
2006-03-02,Salida,-123011607.5,41.68,-0.047963,19854907427.5
2006-03-03,Salida,-104197125.0,41.45,-0.559061,19741187302.5
2006-03-06,Salida,-134698980.0,41.09,-0.85888,19496123136.0
2006-03-07,Salida,-55471324.5,40.87,-0.533343,19273203523.5
2006-03-08,Salida,-339226976.0,40.85,-0.039344,18831184240.0
2006-03-09,Entrada,335008048.0,40.48,-0.918867,19158783428.0
2006-03-10,Entrada,109293948.0,40.56,0.190172,19092033546.0
2006-03-13,Salida,-48667464.0,40.69,0.336027,19079673699.0
2006-03-14,Entrada,545279500.0,41.36,1.652418,19689066125.0
2006-03-15,Entrada,254394196.5,41.69,0.790622,20268805900.0
2006-03-16,Salida,-514895582.5,41.31,-0.909528,19914159917.5
2006-03-17,Entrada,357355287.5,41.45,0.321886,20090390325.0
2006-03-20,Entrada,460047603.0,41.53,0.194881,20615106102.0
2006-03-21,Salida,-72671375.0,41.12,-0.977689,20582609725.0
2006-03-22,Salida,-139809700.0,41.21,0.229229,20241566125.0
2006-03-23,Salida,-432754980.0,41.08,-0.333157,19855210630.0
2006-03-24,Salida,-314242492.5,41.3,0.542853,19474819045.0
2006-03-27,Salida,0.0,41.32,0.047239,19580538604.0
2006-03-28,Salida,-107431870.0,41.13,-0.452832,19482356425.0
2006-03-29,Salida,0.0,41.89,1.848742,19394134060.0
2006-03-30,Entrada,54461264.0,42.01,0.283673,19807142784.0
2006-03-31,Entrada,63018180.0,41.89,-0.294463,19926348516.0
2006-04-03,Salida,-159175958.0,41.96,0.180599,19708496905.0
2006-04-04,Entrada,123793977.0,42.2,0.572585,19867884207.0
2006-04-05,Salida,-82298463.0,42.6,0.942652,19899346310.0
2006-04-06,Salida,-213010900.0,42.76,0.372188,19873916970.0
2006-04-07,Entrada,85521480.0,42.36,-0.930433,20033406690.0
2006-04-10,Entrada,8472576.0,42.26,-0.243491,19855481856.0
2006-04-11,Salida,-84519460.0,41.91,-0.836943,19722615991.0
2006-04-12,Entrada,150861744.0,41.91,0.019711,19708410612.0
2006-04-13,Entrada,194901495.0,42.09,0.428684,19907196785.0
2006-04-14,Salida,0.0,42.09,0.0,19907196785.0
2006-04-17,Salida,-380950519.0,41.66,-1.03889,19611585282.0
2006-04-18,Salida,-112473009.0,42.45,1.906609,19295369544.0
2006-04-19,Salida,-212254500.0,42.63,0.427058,19451002380.0
2006-04-20,Salida,-255793140.0,42.51,-0.297193,19278276318.0
2006-04-21,Salida,-97762627.0,42.02,-1.150322,19123219951.0
2006-04-24,Entrada,457980286.0,41.95,-0.15244,19361221632.0
2006-04-25,Salida,-146833715.0,41.83,-0.291782,19184873677.0
2006-04-26,Salida,-43921584.0,41.85,0.046522,19084974000.0
2006-04-27,Entrada,167398160.0,42.22,0.881204,19261250785.0
2006-04-28,Salida,0.0,41.81,-0.957546,19430981780.0
2006-05-01,Entrada,108716556.0,41.47,-0.830391,19353637671.0
2006-05-02,Salida,0.0,41.55,0.195409,19192926894.0
2006-05-03,Salida,-166191480.0,41.46,-0.201141,19064240149.5
2006-05-04,Salida,0.0,41.83,0.873185,19025894055.0
2006-05-05,Salida,0.0,42.14,0.754715,19192025286.0
2006-05-08,Salida,0.0,42.16,0.04772,19336870465.5
2006-05-09,Salida,0.0,42.06,-0.237227,19346097939.0
2006-05-10,Entrada,44165226.0,41.66,-0.955872,19344368988.0
2006-05-11,Salida,-24996036.0,40.74,-2.198005,19134465558.0
2006-05-12,Salida,-199647413.0,40.21,-1.304916,18514241728.0
2006-05-15,Salida,-40212690.0,40.2,-0.041206,18232433646.0
2006-05-16,Entrada,711471324.0,39.93,-0.67198,18936392132.0
2006-05-17,Entrada,49907512.5,39.32,-1.525672,18859050823.5
2006-05-18,Salida,-674284320.5,39.03,-0.738691,17897039224.0
2006-05-19,Entrada,126835930.0,39.36,0.866823,17891671418.0
2006-05-22,Salida,-336568441.5,38.96,-1.018805,17710192027.0
2006-05-23,Salida,-103253752.0,38.58,-0.982607,17426505880.0
2006-05-24,Entrada,308646560.0,38.86,0.730389,17563918305.0
2006-05-25,Entrada,27203827.0,39.34,1.233113,17719407029.5
2006-05-26,Salida,-96387483.5,39.51,0.41724,17841519905.0
2006-05-29,Salida,0.0,39.51,0.0,17841519905.0
2006-05-30,Salida,-80987259.0,38.64,-2.182176,17834974671.0
2006-05-31,Salida,-88880947.0,38.85,0.526836,17356903193.5
2006-06-01,Entrada,334088328.0,39.76,2.33974,17782433970.0
2006-06-02,Entrada,377685895.0,39.67,-0.227259,18576182572.5
2006-06-05,Entrada,265762602.0,38.8,-2.195706,18799729137.0
2006-06-06,Entrada,40734865.5,38.74,-0.134038,18427677250.0
2006-06-07,Salida,-143349507.0,38.49,-0.642669,18259627743.0
2006-06-08,Entrada,217491778.0,38.4,-0.234477,18359770534.0
2006-06-09,Entrada,322592424.0,38.14,-0.677614,18639313451.0
2006-06-12,Entrada,97266256.5,37.39,-1.976975,18610277077.0
2006-06-13,Entrada,91604373.0,37.3,-0.226641,18333960939.0
2006-06-14,Entrada,117510120.0,37.64,0.886052,18409918800.0
2006-06-15,Entrada,368826332.0,38.69,2.796228,18941866622.0
2006-06-16,Salida,0.0,38.41,-0.718419,19471524443.0
2006-06-19,Salida,-343767441.5,38.07,-0.890971,18987869799.5
2006-06-20,Entrada,118009405.0,38.05,-0.040428,18936702747.5
2006-06-21,Salida,-76104320.0,38.67,1.629448,18852942672.0
2006-06-22,Entrada,226232370.0,38.2,-1.212266,19386373860.0
2006-06-23,Salida,-76406780.0,38.12,-0.221603,19074952627.0
2006-06-26,Salida,0.0,38.24,0.328526,19032681889.0
2006-06-27,Salida,-302127284.0,37.53,-1.875172,18793081944.0
2006-06-28,Salida,-108827778.0,37.8,0.735927,18331851570.0
2006-06-29,Entrada,221147491.5,38.97,3.075392,18687908106.5
2006-06-30,Entrada,140276088.0,38.71,-0.652037,19402910561.0
2006-07-03,Salida,-96778775.0,38.98,0.698242,19179617629.5
2006-07-04,Salida,0.0,38.98,0.0,19179617629.5
2006-07-05,Entrada,142283606.5,38.19,-2.037463,19455821371.0
2006-07-06,Salida,-286406775.0,38.13,-0.155103,18773009412.0
2006-07-07,Salida,-244021376.0,37.69,-1.150981,18499870568.0
2006-07-10,Salida,-322245139.5,37.37,-0.836652,17964695408.5
2006-07-11,Salida,-242932040.0,37.67,0.799269,17571461324.0
2006-07-12,Salida,-406867104.0,36.9,-2.053122,17305037428.0
2006-07-13,Entrada,136527817.0,36.33,-1.552762,17086271800.5
2006-07-14,Entrada,116244640.0,35.93,-1.082545,16937207312.5
2006-07-17,Salida,-88036340.0,36.09,0.431829,16665818160.0
2006-07-18,Entrada,194877198.0,36.18,0.260472,16932663204.0
2006-07-19,Salida,-50655318.0,36.63,1.239996,16926112686.0
2006-07-20,Salida,-159344980.5,36.05,-1.591465,16976650853.5
2006-07-21,Entrada,169425882.0,35.68,-1.023661,16875899289.0
2006-07-24,Salida,-397821407.5,36.43,2.096861,16305325850.0
2006-07-25,Entrada,205813623.5,36.6,0.483512,16853039453.5
2006-07-26,Entrada,100659130.0,36.56,-0.110099,17035185128.0
2006-07-27,Entrada,131626872.0,36.33,-0.629078,17148056380.0
2006-07-28,Salida,0.0,37.12,2.155616,17040181690.0
2006-07-31,Salida,0.0,37.09,-0.05895,17407502490.0
2006-08-01,Entrada,194745232.5,36.49,-1.620787,17591986002.5
2006-08-02,Entrada,78460186.5,36.88,1.051322,17385317604.0
2006-08-03,Salida,-182540011.5,37.13,0.689892,17385553216.5
2006-08-04,Entrada,59409888.0,36.96,-0.448168,17564904699.0
2006-08-07,Salida,-216243904.5,36.73,-0.647157,17269940544.0
2006-08-08,Salida,-22035330.0,36.5,-0.624797,17136141630.0
2006-08-09,Entrada,80291398.0,36.52,0.056033,17109366992.0
2006-08-10,Salida,-206318451.0,36.78,0.715676,16912635501.0
2006-08-11,Salida,-99300276.0,36.55,-0.632989,16934374846.0
2006-08-14,Salida,-380068832.0,36.73,0.512354,16447113254.0
2006-08-15,Salida,-178151752.0,37.73,2.710147,16353228864.0
2006-08-16,Salida,0.0,38.61,2.325048,16796425464.0
2006-08-17,Salida,-111954529.0,38.69,0.231524,17074995923.0
2006-08-18,Salida,0.0,38.76,0.182326,17114528697.0
2006-08-21,Entrada,81406374.0,38.39,-0.974386,17227139336.0
2006-08-22,Entrada,86371245.0,38.44,0.147445,17145651813.0
2006-08-23,Salida,-153775280.0,38.13,-0.815216,17017156923.0
2006-08-24,Salida,-30504336.0,38.25,0.30894,16847926077.0
2006-08-25,Entrada,191241100.0,38.31,0.160766,17091217107.0
2006-08-28,Salida,-38309710.0,38.62,0.806245,17080384203.5
2006-08-29,Entrada,111993882.0,38.7,0.213654,17330087775.0
2006-08-30,Salida,0.0,38.91,0.527866,17367114137.5
2006-08-31,Entrada,58358070.0,38.85,-0.140855,17517147345.0
2006-09-01,Salida,-77701160.0,39.09,0.615615,17414772485.0
2006-09-04,Salida,0.0,39.09,0.0,17414772485.0
2006-09-05,Salida,-109451300.0,39.44,0.892331,17412529137.5
2006-09-06,Salida,-39438560.0,38.67,-1.960721,17528467992.0
2006-09-07,Entrada,115995840.0,38.48,-0.468146,17300779536.0
2006-09-08,Salida,0.0,38.73,0.630543,17219786611.5
2006-09-11,Entrada,83262899.5,38.95,0.573399,17411627728.0
2006-09-12,Salida,-323276617.0,39.73,2.017921,17188189287.0
2006-09-13,Entrada,206621740.0,39.94,0.509551,17741655175.0
2006-09-14,Salida,-215662068.0,39.99,0.121465,17616395962.0
2006-09-15,Salida,-865695384.5,40.12,0.337594,16772098338.5
2006-09-18,Salida,-160483680.0,40.11,-0.018519,16668236214.0
2006-09-19,Entrada,66187258.5,39.84,-0.680694,16731336679.0
2006-09-20,Entrada,286851168.0,40.44,1.497649,16904298692.0
2006-09-21,Entrada,444808210.0,40.18,-0.637805,17602273983.0
2006-09-22,Entrada,160716800.0,39.87,-0.764749,17650722560.0
2006-09-25,Entrada,173442895.5,40.56,1.724296,17689181744.5
2006-09-26,Entrada,113566432.0,40.78,0.534499,18107761988.0
2006-09-27,Salida,0.0,40.69,-0.212894,18204547883.5
2006-09-28,Salida,-40689420.0,40.83,0.3568,18125102139.0
2006-09-29,Salida,-153129750.0,40.65,-0.449668,18036642820.0
2006-10-02,Entrada,60976470.0,40.13,-1.290326,18016514336.0
2006-10-03,Salida,-124391995.0,40.31,0.457479,17659650645.0
2006-10-04,Entrada,193488096.0,41.31,2.489976,17933927898.0
2006-10-05,Salida,-33050984.0,41.52,0.492814,18347427493.0
2006-10-06,Salida,0.0,41.41,-0.269767,18437846253.0
2006-10-09,Salida,-91091726.0,41.56,0.366112,18297015327.0
2006-10-10,Entrada,45712612.0,41.61,0.12975,18409715560.0
2006-10-11,Entrada,166443360.0,41.56,-0.117662,18600045480.0
2006-10-12,Salida,-245215092.0,42.23,1.611501,18332945268.0
2006-10-13,Salida,-80240135.0,42.44,0.503911,18548140680.0
2006-10-16,Salida,-87011143.0,42.45,0.021817,18554595689.0
2006-10-17,Salida,-80662068.0,42.01,-1.042618,18477981630.0
2006-10-18,Salida,-21005545.0,41.79,-0.518815,18264321377.5
2006-10-19,Salida,-188069085.0,41.93,0.329982,17981494182.5
2006-10-20,Salida,-62896560.0,42.01,0.187188,17977933400.0
2006-10-23,Entrada,1090147303.5,42.41,0.953712,19101733291.0
2006-10-24,Entrada,706129497.0,42.11,-0.6987,19990038343.0
2006-10-25,Entrada,105284650.0,42.43,0.755618,19955652561.0
2006-10-26,Entrada,636481200.0,42.86,1.011004,20742922308.0
2006-10-27,Salida,-2143053500.0,42.21,-1.518208,18809580569.5
2006-10-30,Salida,-6331552.5,42.46,0.597128,18517680545.0
2006-10-31,Salida,-267513120.0,42.58,0.273795,18360741760.0
2006-11-01,Entrada,65996923.0,41.97,-1.437434,18477009507.0
2006-11-02,Entrada,251799720.0,42.03,0.147284,18463214469.0
2006-11-03,Salida,-424487143.0,41.88,-0.348859,18065920635.5
2006-11-06,Entrada,339242661.0,42.58,1.660984,18342138689.5
2006-11-07,Salida,-72381682.0,42.81,0.534884,18574416925.0
2006-11-08,Entrada,738389700.0,43.01,0.471204,19412158200.0
2006-11-09,Salida,0.0,42.77,-0.5494,19503629150.0
2006-11-10,Entrada,171082480.0,43.04,0.632607,19567558650.0
2006-11-13,Entrada,43041190.0,43.46,0.967143,19734385615.0
2006-11-14,Entrada,252053268.0,43.94,1.11226,20177298678.0
2006-11-15,Salida,-226295223.0,44.11,0.374185,20175427503.0
2006-11-16,Salida,-176420960.0,44.31,0.453325,20074499986.0
2006-11-17,Salida,0.0,44.28,-0.068006,20165502677.0
2006-11-20,Entrada,356414152.5,44.35,0.173168,20508203160.0
2006-11-21,Salida,-37698962.0,44.48,0.280102,20506017742.0
2006-11-22,Salida,-280198485.0,44.74,0.600842,20283256997.5
2006-11-23,Salida,0.0,44.74,0.0,20283256997.5
2006-11-24,Salida,0.0,44.64,-0.232125,20405127239.0
2006-11-27,Salida,-468712860.0,43.65,-2.223085,19889049026.0
2006-11-28,Salida,-1147914785.0,43.77,0.290261,18298983787.5
2006-11-29,Entrada,315170208.0,44.08,0.70627,18667268778.0
2006-11-30,Entrada,88165600.0,44.05,-0.085271,18887275660.0
2006-12-01,Salida,-187192142.5,43.65,-0.899167,18683978082.0
2006-12-04,Entrada,87298340.0,44.26,1.395261,18603276254.0
2006-12-05,Salida,-177032760.0,44.39,0.288014,18685807818.0
2006-12-06,Salida,-44385660.0,44.25,-0.315034,18695239992.0
2006-12-07,Salida,-221229150.0,43.71,-1.203865,18415114446.0
2006-12-08,Salida,-113654242.0,43.93,0.491385,18079767112.0
2006-12-11,Entrada,432690504.5,44.06,0.306957,18601298896.5
2006-12-12,Entrada,599254216.0,43.82,-0.544405,19257651110.5
2006-12-13,Entrada,771283568.0,43.86,0.081761,19924095124.5
2006-12-14,Salida,-372799460.0,44.37,1.154912,19567585774.0
2006-12-15,Entrada,259536946.5,44.44,0.162199,20053111080.0
2006-12-18,Salida,-379938487.5,44.0,-0.973103,19705698512.5
2006-12-19,Entrada,239826323.5,43.86,-0.327146,19753768187.0
2006-12-20,Salida,-276323481.0,43.68,-0.404005,19412821062.0
2006-12-21,Salida,-111393358.5,43.4,-0.655371,19222998983.5
2006-12-22,Salida,-216986900.0,42.96,-1.000429,18880030169.0
2006-12-25,Salida,0.0,42.96,0.0,18880030169.0
2006-12-26,Salida,-343705760.0,43.08,0.280426,18347443101.0
2006-12-27,Salida,-260656385.0,43.33,0.561744,18138237700.0
2006-12-28,Salida,-194965740.0,43.22,-0.254052,18045162380.0
2006-12-29,Entrada,652556315.0,43.17,-0.116439,18651874540.0
2007-01-01,Salida,0.0,43.17,0.0,18651874540.0
2007-01-02,Salida,0.0,43.17,0.0,18651874540.0
2007-01-03,Salida,-394962769.5,43.23,0.138537,17561814510.5
2007-01-04,Salida,-654860719.5,44.05,1.905766,16931283421.0
2007-01-05,Salida,-107919805.0,43.86,-0.424801,17146034325.0
2007-01-08,Entrada,153516230.0,43.91,0.10125,17226714095.0
2007-01-09,Entrada,230507497.5,44.11,0.474534,17474663620.0
2007-01-10,Salida,-138960801.0,44.62,1.144045,17418626119.0
2007-01-11,Salida,-122702882.5,45.08,1.029758,17495200083.0
